@30;I;Ver:1a#
@30;D;25.03.17;16:40:48.9;4954.68555N;1446.31580E;13.9;42,5;517.97;17;11;41.0;Vodafone CZ;4G;383,07227;-4778,82666;7843,40479#
@30;D;25.03.17;16:40:49.9;4954.68701N;1446.31323E;14.0;48,4;519.52;17;11;41.0;Vodafone CZ;4G;-928,95026;-6052,54150;8360,55273#
@30;D;25.03.17;16:40:51.0;4954.68896N;1446.31042E;14.1;47,5;520.46;17;11;41.0;Vodafone CZ;4G;-1005,56470;-4826,71094;7929,59570#
@30;D;25.03.17;16:40:52.0;4954.69141N;1446.30786E;14.3;44,0;521.02;17;11;41.0;Vodafone CZ;4G;-1130,06323;-6598,41943;9940,72559#
@30;D;25.03.17;16:40:52.9;4954.69336N;1446.30518E;14.6;43,9;521.43;17;11;41.0;Vodafone CZ;4G;555,45477;-2662,35229;5544,97119#
@30;D;25.03.17;16:40:54.0;4954.69580N;1446.30200E;14.9;43,8;521.85;17;11;40.0;Vodafone CZ;4G;-210,68976;-4558,56006;7642,29199#
@30;D;25.03.17;16:40:55.0;4954.69824N;1446.29883E;15.4;40,2;521.92;17;11;40.0;Vodafone CZ;4G;-105,34488;-2346,31787;6071,69531#
@30;D;25.03.17;16:40:56.1;4954.70068N;1446.29541E;15.9;44,6;521.82;17;11;40.0;Vodafone CZ;4G;2135,62793;-4596,86719;6646,30420#
@30;D;25.03.17;16:40:57.0;4954.70361N;1446.29236E;16.3;43,3;521.53;17;11;40.0;Vodafone CZ;4G;679,95325;-5181,05273;8542,51172#
@30;D;25.03.17;16:40:58.1;4954.70850N;1446.28687E;17.0;40,1;521.08;17;11;40.0;Vodafone CZ;4G;1781,28613;-5784,39160;8111,55518#
@30;D;25.03.17;16:40:59.1;4954.71045N;1446.28345E;17.3;41,2;520.61;17;11;40.0;Vodafone CZ;4G;833,18219;-2499,54663;6770,80273#
@30;D;25.03.17;16:41:00.1;4954.71338N;1446.27979E;17.6;31,0;519.58;17;11;39.0;Vodafone CZ;4G;1800,43970;-2480,39282;6138,73340#
@30;D;25.03.17;16:41:01.1;4954.71533N;1446.27600E;18.0;27,6;518.82;17;11;39.0;Vodafone CZ;4G;-325,61145;-3169,92310;6627,15039#
@30;D;25.03.17;16:41:02.1;4954.71826N;1446.27283E;18.4;43,2;518.54;17;11;39.0;Vodafone CZ;4G;-239,42018;-4845,86426;9433,15527#
@30;D;25.03.17;16:41:03.1;4954.72119N;1446.26929E;19.0;28,1;518.24;17;11;39.0;Vodafone CZ;4G;-1244,98486;-6627,15039;10831,36816#
@30;D;25.03.17;16:41:04.1;4954.72412N;1446.26575E;19.6;31,6;518.19;17;11;39.0;Vodafone CZ;4G;-670,37646;-5573,70117;8006,21045#
@30;D;25.03.17;16:41:05.1;4954.72803N;1446.26172E;20.3;21,8;518.17;17;11;39.0;Vodafone CZ;4G;1704,67163;-2499,54663;5248,09033#
@30;D;25.03.17;16:41:06.1;4954.73096N;1446.25708E;21.0;32,8;517.93;17;11;38.0;Vodafone CZ;4G;-488,41714;-3371,03613;7776,36719#
@30;D;25.03.17;16:41:07.1;4954.73486N;1446.25208E;27.6;23,9;517.64;17;11;38.0;Vodafone CZ;4G;1244,98486;-5046,97705;7479,48584#
@30;D;25.03.17;16:41:08.1;4954.73975N;1446.24670E;30.7;21,6;517.04;17;11;38.0;Vodafone CZ;4G;67,03765;210,68976;5391,74219#
@30;D;25.03.17;16:41:09.1;4954.74414N;1446.24121E;32.9;26,5;516.41;17;11;38.0;Vodafone CZ;4G;-1484,40503;-5420,47266;7833,82812#
@30;D;25.03.17;16:41:10.3;4954.74854N;1446.23547E;34.5;18,1;515.17;17;11;38.0;Vodafone CZ;4G;-57,46084;-6052,54150;9232,04102#
@30;D;25.03.17;16:41:11.3;4954.75293N;1446.22974E;35.8;16,2;513.77;17;11;38.0;Vodafone CZ;4G;-67,03765;-4003,10522;5142,74512#
@30;D;25.03.17;16:41:12.3;4954.75732N;1446.22351E;36.4;12,7;512.35;17;11;36.0;Vodafone CZ;4G;517,14752;-5937,62012;8552,08887#
@30;D;25.03.17;16:41:13.3;4954.76172N;1446.21716E;37.1;10,7;510.77;17;11;36.0;Vodafone CZ;4G;-574,60840;1264,13843;2566,58423#
@30;D;25.03.17;16:41:14.3;4954.76611N;1446.21021E;38.2;11,4;509.17;17;11;36.0;Vodafone CZ;4G;536,30121;402,22589;4424,48486#
@30;D;25.03.17;16:41:15.3;4954.77002N;1446.20300E;38.9;8,8;507.51;17;11;36.0;Vodafone CZ;4G;-268,15060;-4893,74805;9011,77539#
@30;D;25.03.17;16:41:16.3;4954.77441N;1446.19568E;39.8;7,1;505.90;17;11;36.0;Vodafone CZ;4G;-114,92168;-6617,57324;10237,60645#
@30;D;25.03.17;16:41:17.3;4954.77832N;1446.18823E;40.4;5,5;504.44;17;11;36.0;Vodafone CZ;4G;258,57376;-5085,28418;8820,23926#
@30;D;25.03.17;16:41:18.3;4954.78223N;1446.18066E;40.5;3,9;503.20;17;11;34.0;Vodafone CZ;4G;766,14453;-1915,36145;5209,78320#
@30;D;25.03.17;16:41:19.3;4954.78613N;1446.17297E;41.1;4,5;501.96;17;11;34.0;Vodafone CZ;4G;-335,18823;-603,33887;6387,72998#
@30;D;25.03.17;16:41:20.3;4954.79053N;1446.16528E;41.2;3,0;500.75;17;10;34.0;Vodafone CZ;4G;-1762,13245;-6301,53906;9576,80664#
@30;D;25.03.17;16:41:21.4;4954.79443N;1446.15771E;41.3;0,4;499.48;17;10;34.0;Vodafone CZ;4G;890,64307;-5669,46973;9481,03906#
@30;D;25.03.17;16:41:22.4;4954.79834N;1446.15002E;41.9;358,9;498.03;17;10;34.0;Vodafone CZ;4G;-957,68073;-7671,02246;10831,36816#
@30;D;25.03.17;16:41:23.4;4954.80225N;1446.14185E;42.7;2,1;496.46;17;10;34.0;Vodafone CZ;4G;-1110,90955;-7728,48340;10860,09863#
@30;D;25.03.17;16:41:24.4;4954.80615N;1446.13391E;41.7;1,4;494.95;17;10;32.0;Vodafone CZ;4G;-871,48938;-2442,08569;10869,67578#
@30;D;25.03.17;16:41:25.4;4954.81006N;1446.12585E;42.8;358,0;493.43;17;10;32.0;Vodafone CZ;4G;622,49243;-6014,23438;6761,22559#
@30;D;25.03.17;16:41:26.4;4954.81396N;1446.11792E;43.5;357,9;491.95;17;10;32.0;Vodafone CZ;4G;-2231,39600;-15112,20117;16175,22656#
@30;D;25.03.17;16:41:27.4;4954.81885N;1446.10962E;44.1;358,4;490.67;17;10;32.0;Vodafone CZ;4G;316,03461;-1771,70923;5334,28125#
@30;D;25.03.17;16:41:28.4;4954.82275N;1446.10193E;44.1;356,9;489.28;17;10;32.0;Vodafone CZ;4G;-670,37646;-9232,04102;10716,44727#
@30;D;25.03.17;16:41:29.4;4954.82715N;1446.09387E;44.6;354,7;487.79;17;10;32.0;Vodafone CZ;4G;-124,49849;-3102,88550;6952,76172#
@30;D;25.03.17;16:41:30.4;4954.83105N;1446.08569E;45.0;354,6;486.40;17;10;30.0;Vodafone CZ;4G;-1474,82825;-2930,50293;7345,41064#
@30;D;25.03.17;16:41:31.5;4954.83545N;1446.07727E;45.6;354,9;485.29;17;10;30.0;Vodafone CZ;4G;-967,25751;-10390,83594;13043,61035#
@30;D;25.03.17;16:41:32.5;4954.83984N;1446.06897E;45.8;352,5;484.22;17;10;30.0;Vodafone CZ;4G;1944,09180;-2911,34937;9279,92578#
@30;D;25.03.17;16:41:33.5;4954.84473N;1446.06079E;45.6;351,3;483.10;17;10;30.0;Vodafone CZ;4G;-95,76807;-7077,26025;11769,89551#
@30;D;25.03.17;16:41:34.5;4954.84912N;1446.05273E;45.2;353,4;482.06;17;10;30.0;Vodafone CZ;4G;239,42018;-4319,14014;9308,65527#
@30;D;25.03.17;16:41:35.5;4954.85352N;1446.04480E;44.7;351,7;481.28;16;10;30.0;Vodafone CZ;4G;2528,27686;-2384,62500;4692,63574#
@30;D;25.03.17;16:41:36.5;4954.85791N;1446.03723E;44.1;351,1;480.78;16;10;32.0;Vodafone CZ;4G;-1991,97583;-6110,00244;10611,10254#
@30;D;25.03.17;16:41:37.5;4954.86182N;1446.02979E;44.1;347,2;480.03;16;10;32.0;Vodafone CZ;4G;1015,14148;-3236,96069;8599,97266#
@30;D;25.03.17;16:41:38.5;4954.86621N;1446.02222E;44.1;343,3;479.01;16;10;32.0;Vodafone CZ;4G;-2106,89771;-6694,18799;9777,91992#
@30;D;25.03.17;16:41:39.6;4954.87061N;1446.01428E;44.2;334,7;478.05;16;10;32.0;Vodafone CZ;4G;919,37347;-1446,09790;4232,94873#
@30;D;25.03.17;16:41:40.6;4954.87451N;1446.00647E;43.6;336,9;477.03;16;10;32.0;Vodafone CZ;4G;-1704,67163;-5430,04932;10515,33398#
@30;D;25.03.17;16:41:41.6;4954.87842N;1445.99792E;44.3;330,8;476.12;16;10;35.0;Vodafone CZ;4G;258,57376;-2671,92920;6895,30078#
@30;D;25.03.17;16:41:42.6;4954.88184N;1445.98901E;44.4;323,2;475.75;16;10;35.0;Vodafone CZ;4G;-2365,47144;-8619,12598;12756,30664#
@30;D;25.03.17;16:41:43.7;4954.88428N;1445.97815E;44.9;330,9;475.75;16;10;35.0;Vodafone CZ;4G;-995,98792;-3648,76343;7833,82812#
@30;D;25.03.17;16:41:44.7;4954.88623N;1445.96802E;44.6;319,6;475.82;16;10;35.0;Vodafone CZ;4G;488,41714;-1503,55859;4750,09619#
@30;D;25.03.17;16:41:45.7;4954.88818N;1445.95801E;44.5;326,7;475.80;16;10;35.0;Vodafone CZ;4G;0,00000;-3859,45312;6560,11230#
@30;D;25.03.17;16:41:46.7;4954.89062N;1445.94812E;44.6;317,1;475.82;16;10;35.0;Vodafone CZ;4G;-986,41107;-4108,44971;8762,77832#
@30;D;25.03.17;16:41:47.7;4954.89307N;1445.93811E;44.7;320,7;475.91;16;10;31.0;Vodafone CZ;4G;1905,78467;-2068,59009;6464,34473#
@30;D;25.03.17;16:41:48.7;4954.89502N;1445.92871E;43.8;311,0;476.42;16;10;31.0;Vodafone CZ;4G;622,49243;-3217,80713;7814,67432#
@30;D;25.03.17;16:41:49.7;4954.89746N;1445.91956E;42.5;315,1;477.08;16;10;31.0;Vodafone CZ;4G;9,57681;-7259,21973;11291,05566#
